Phrenic activation, Abdominal activation, %VC/s, %VC, Pressure (cmH20), timestep, lma (0-1), Pab, Pdi, PL, Pressure-PL
0,0.573434,0.000000301541,2.78258,-0.00000579311,19.4485,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000579803,19.449,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000580295,19.4495,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000580787,19.45,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000581278,19.4505,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.0000058177,19.451,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000582262,19.4515,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000582753,19.452,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000583245,19.4525,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000583737,19.453,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000584229,19.4535,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.0000058472,19.454,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000585212,19.4545,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000585704,19.455,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000586196,19.4555,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000586687,19.456,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000587179,19.4565,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000587671,19.457,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000588163,19.4575,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000588654,19.458,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000589146,19.4585,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000589638,19.459,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000590129,19.4595,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000590621,19.46,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000591113,19.4605,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000591605,19.461,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000592096,19.4615,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000592588,19.462,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.0000059308,19.4625,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000593572,19.463,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000594063,19.4635,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000594555,19.464,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000595047,19.4645,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000595539,19.465,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.0000059603,19.4655,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000596522,19.466,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000597014,19.4665,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000597505,19.467,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000597997,19.4675,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000598489,19.468,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000598981,19.4685,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000599472,19.469,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000599964,19.4695,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000600456,19.47,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000600948,19.4705,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000601439,19.471,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000601931,19.4715,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000602423,19.472,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000602915,19.4725,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000603406,19.473,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000603898,19.4735,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.0000060439,19.474,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000604881,19.4745,1,11.6641,12.4075,0.743406,-0.743412
0,0.573434,0.000000301541,2.78258,-0.00000605373,19.475,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000605865,19.4755,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000606357,19.476,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000606848,19.4765,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000060734,19.477,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000607832,19.4775,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000608324,19.478,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000608815,19.4785,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000609307,19.479,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000609799,19.4795,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000061029,19.48,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000610782,19.4805,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000611274,19.481,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000611766,19.4815,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000612257,19.482,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000612749,19.4825,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000613241,19.483,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000613733,19.4835,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000614224,19.484,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000614716,19.4845,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000615208,19.485,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.000006157,19.4855,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000616191,19.486,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000616683,19.4865,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000617175,19.487,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000617666,19.4875,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000618158,19.488,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000061865,19.4885,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000619142,19.489,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000619633,19.4895,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000620125,19.49,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000620617,19.4905,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000621109,19.491,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.000006216,19.4915,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000622092,19.492,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000622584,19.4925,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000623076,19.493,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000623567,19.4935,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000624059,19.494,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000624551,19.4945,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000625042,19.495,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000625534,19.4955,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000626026,19.496,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000626518,19.4965,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000627009,19.497,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000627501,19.4975,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000627993,19.498,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000628485,19.4985,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000628976,19.499,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000629468,19.4995,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000062996,19.5,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000630452,19.5005,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000630943,19.501,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000631435,19.5015,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000631927,19.502,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000632418,19.5025,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000063291,19.503,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000633402,19.5035,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000633894,19.504,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000634385,19.5045,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000634877,19.505,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000635369,19.5055,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000635861,19.506,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000636352,19.5065,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000636844,19.507,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000637336,19.5075,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000637828,19.508,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000638319,19.5085,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000638811,19.509,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000639303,19.5095,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000639794,19.51,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000640286,19.5105,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000640778,19.511,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000064127,19.5115,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000641761,19.512,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000642253,19.5125,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000642745,19.513,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000643237,19.5135,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000643728,19.514,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000064422,19.5145,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000644712,19.515,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000645203,19.5155,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000645695,19.516,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000646187,19.5165,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000646679,19.517,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000064717,19.5175,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000647662,19.518,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000648154,19.5185,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000648646,19.519,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000649137,19.5195,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000649629,19.52,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000650121,19.5205,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000650613,19.521,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000651104,19.5215,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000651596,19.522,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000652088,19.5225,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000652579,19.523,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000653071,19.5235,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000653563,19.524,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000654055,19.5245,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000654546,19.525,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000655038,19.5255,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000065553,19.526,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000656022,19.5265,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000656513,19.527,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000657005,19.5275,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000657497,19.528,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000657989,19.5285,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000065848,19.529,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000658972,19.5295,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000659464,19.53,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000659955,19.5305,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000660447,19.531,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000660939,19.5315,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000661431,19.532,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000661922,19.5325,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000662414,19.533,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000662906,19.5335,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000663398,19.534,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000663889,19.5345,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000664381,19.535,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000664873,19.5355,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000665365,19.536,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000665856,19.5365,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000666348,19.537,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000066684,19.5375,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000667331,19.538,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000667823,19.5385,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000668315,19.539,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000668807,19.5395,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000669298,19.54,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000066979,19.5405,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000670282,19.541,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000670774,19.5415,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000671265,19.542,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000671757,19.5425,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000672249,19.543,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000067274,19.5435,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000673232,19.544,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000673724,19.5445,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000674216,19.545,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000674707,19.5455,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000675199,19.546,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000675691,19.5465,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000676183,19.547,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000676674,19.5475,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000677166,19.548,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000677658,19.5485,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000067815,19.549,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000678641,19.5495,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000679133,19.55,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000679625,19.5505,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000680116,19.551,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000680608,19.5515,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.000006811,19.552,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000681592,19.5525,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000682083,19.553,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000682575,19.5535,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000683067,19.554,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000683559,19.5545,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.0000068405,19.555,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000684542,19.5555,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000685034,19.556,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000685526,19.5565,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000686017,19.557,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000686509,19.5575,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000687001,19.558,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000687492,19.5585,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000687984,19.559,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000688476,19.5595,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000688968,19.56,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000689459,19.5605,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000689951,19.561,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000690443,19.5615,1,11.6641,12.4075,0.743406,-0.743413
0,0.573434,0.000000301541,2.78258,-0.00000690935,19.562,1,11.6641,12.4075,0.743406,-0.743413
